FECHA,HORA,UBICACION,COORDENADAS
2024-08-15,15:04:00,ANO INTERNACIONAL DE LA MUJER MANUELA ROJAS  ANO INTERNACIONAL DE LA MUJER 604    COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,
2024-08-15,16:17:00,AV DEL COLECTOR ALBANIA    COLONIA  PASEO DE LAS FLORES 2 APODACA NL,
2024-08-15,16:24:00,LA MALINCHE CERRO DEL MONTE  LA MALINCHE 103  COLONIA  MIRADOR DE APODACA APODACA NL,
2024-08-15,17:43:00,AV LOMAS DE ESPANA CARR APODACA JUAREZ  COLONIA  LOMAS DE LA PAZ APODACA NL,
2024-08-15,17:47:00,AV ANDROMEDA FENIX    COLONIA  EBANOS NORTE 1 APODACA NL,
2024-08-15,18:10:00,MARRUECOS 229     COLONIA  LOMAS DEL PEDREGAL APODACA NL,
2024-08-15,18:19:00,EUGENIO A BENAVIDES SEVERIANO CISNEROS  25 822150  100 259110  COLONIA   MOISES SAENZ APODACA NL,
2024-08-15,18:47:00,JUAREZ OTE 5 DE MAYO NTE           COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-15,19:28:00,RIO SAN LORENZO 206      COLONIA  PUEBLO NUEVO 3 APODACA NL,
2024-08-15,19:31:00,JUAREZ OTE 5 DE MAYO NTE       COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-15,20:19:00,CTO JADE VIOLETAS  JADE 305       COLONIA  JARDINES DE SAN ANDRES 4 APODACA NL,
2024-08-15,20:47:00,PRIV ATENGO ATENGO  PRIV ATENGO 152     COLONIA  NORIA NORTE FOM 39 APODACA NL,
2024-08-15,21:10:00,AV ISIDORO SEPULVEDA MARTINEZ LOS ARRECIFES  AV ISIDORO SEPULVEDA MARTINEZ 538     COLONIA  LOS ARRECIFES APODACA NL,
2024-08-15,21:33:00,RIO BRAVO RIO AGUARICO  RIO BRAVO 846       COLONIA  PUEBLO NUEVO 4 APODACA NL,
2024-08-15,22:13:00,AV ACAPULCO TULIPAN         COLONIA  HACIENDA LAS MARGARITAS 8 APODACA NL,
2024-08-15,23:07:00,GAVIOTAS 226        COLONIA  SAN MIGUEL GOLONDRINAS 2 APODACA NL,
2024-08-15,23:19:00,AV ESTELARIS AV METROPLEX  AV ESTELARIS 165      COLONIA  METROPLEX 2 APODACA NL,
2024-08-15,23:23:00,GARZA GARCIA OTE ELIAS FLORES SUR  COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-16,00:22:00,LUGO 217     COLONIA  VALLE DEL SALDUERO APODACA NL,
2024-08-16,01:07:00,CERRO ARENOSO 121     COLONIA  MIRADOR DE APODACA APODACA NL,
2024-08-16,02:00:00,ARKAB SIRIO  SIRIO 233      COLONIA  COSMOPOLIS APODACA NL,
2024-08-16,02:01:00,HACIENDA LOS ALAMOS HACIENDA LOS NOGALES  HACIENDA LOS ALAMOS 105      COLONIA  LOS PINOS 3 APODACA NL,
2024-08-16,02:45:00,SAN CRISTOBAL SANTA ELENA  RUBEN GARCIA GARZA  COLONIA  CAPELLANIA RESIDENCIAL APODACA NL,
2024-08-16,03:04:00,ALLENDE OTE ZARAGOZA SUR     COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-16,04:17:00,AV JONAS GARCIA FELIX LOZANO          COLONIA  SANTA ROSA APODACA NL,
2024-08-16,08:00:00,MONTE URALES 411    COLONIA  TRIANA SEC PALMAS APODACA NL,
2024-08-16,08:42:00,DALIA 530  COLONIA  HACIENDA LAS MARGARITAS 3 APODACA NL,
2024-08-16,09:01:00,HOJAS ENCANTO       COLONIA   LOS TREBOLES APODACA NL,
2024-08-16,09:06:00,ENCINO 214    COLONIA  ENRAMADA 3 APODACA NL,
2024-08-16,09:11:00,AV PARQUE INDUSTRIAL MONTERREY 3A PONIENTE       COLONIA  PARQUE INDUSTRIAL MONTERREY APODACA NL,
2024-08-16,10:04:00,RIO SABINAS 201         COLONIA  SAN ISIDRO 2 APODACA NL,
2024-08-16,10:41:00,AV AMERICA RIO DE JANEIRO    COLONIA  PARAJE SANTA ROSA SEC SUR APODACA NL,
2024-08-16,11:07:00,JARDINES DE LA MONTANA JARDINES DE LA PRIMAVERA  25 812310  100 259331  COLONIA  JARDINES DE MONTERREY 3 APODACA NL,
2024-08-16,12:09:00,BLVD JULIAN TREVINO ELIZONDO JOSE GARCIA TREVINO  25 746864  100 196874    COLONIA  PARQUE INDUSTRIAL EL MILAGRO APODACA NL,
2024-08-16,13:50:00,INDEPENDENCIA 314     COLONIA  U H INDEPENDENCIA CROC 2 APODACA NL,
2024-08-16,14:10:00,RIO BRAVO 846      COLONIA  PUEBLO NUEVO 4 APODACA NL,
2024-08-16,14:24:00,AV ACAPULCO AV MEXICO      COLONIA  VIVIENDA DIGNA APODACA NL,
2024-08-16,14:59:00,RIO ORINOCO CARR APODACA JUAREZ  COLONIA  PUEBLO NUEVO 4 APODACA NL,
2024-08-16,15:00:00,AV 7A AV TREBOLES    COLONIA  LOS TREBOLES APODACA NL,
2024-08-16,16:01:00,PALENQUE PRIV PALENQUE  305    COLONIA  VALLE DE HUINALA 2 APODACA NL,
2024-08-16,17:05:00,PRIV RIO TAMUIN RIO MAYO  25 761780  100 155970 RIO SAN LORENZO 206    COLONIA  PUEBLO NUEVO 3 APODACA NL,
2024-08-16,17:25:00,MELIA SANTOLINA  SANTOLINA 219     COLONIA  MURAN I APODACA NL,
2024-08-16,17:28:00,AV LOS ENCINOS AV,
2024-08-16,17:35:00,AV FUNDADORES CARR A DULCES NOMBRES     COLONIA  MISION DE HUINALA 1 APODACA NL,
2024-08-16,17:43:00,AV LAS PALMAS SAGU     COLONIA  HACIENDA LAS PALMAS 1 APODACA NL,
2024-08-16,17:58:00,PASEO CIPRESES PASEO RETAMAS  PASEO RETAMAS 114        COLONIA  FRACC PASEO DE LOS NOGALES SANTA ROSA APODACA NL,
2024-08-16,18:17:00,5A ORIENTE TOPO CHICO  25 772053  100 163097  COLONIA  PARQUE INDUSTRIAL KRONOS APODACA NL,
2024-08-16,19:01:00,CARR A LAREDO EUGENIO A BENAVIDES  25 82801671885593  100 26010358866169  COLONIA  MOISES SAENZ APODACA NL,
2024-08-16,19:11:00,PERSA PURPURA  PERSA 227      COLONIA  CERRADAS DEL PARQUE PREMIER APODACA NL,
2024-08-16,19:56:00,AV VILLA DE SAN CARLOS EL GRECO  EL GRECO 412  COLONIA  MISION REAL 2 APODACA NL,
2024-08-16,20:26:00,JOHN F KENNEDY 128  COLONIA  MOISES SAENZ APODACA NL,
2024-08-16,21:08:00,NUBE 740  PASEO DE LAS ROSAS COL VALLE DE LAS FLORES,
2024-08-16,21:29:00,AV ORQUIDEA AV GIRASOL    COLONIA  HACIENDA LAS MARGARITAS 1 APODACA NL,
2024-08-16,21:34:00,AZTECAS 312    COLONIA  MILENIUM RESIDENCIAL APODACA NL,
2024-08-16,21:41:00,BERLIN MOSCU  MOSCU 930     COLONIA  PASEO DE LAS FLORES 1 APODACA NL,
2024-08-16,21:56:00,ACUARIO 829  COLONIA  VILLA DE LAS PUENTES APODACA NL,
2024-08-16,22:29:00,TRATADO DE GUADALUPE 110  TRATADO DE GUADALUPE NINO ARTILLERO       COLONIA  U H INDEPENDENCIA CROC 3 APODACA NL,
2024-08-16,22:38:00,BUENOS AIRES 224  COLONIA  PARAJE SANTA ROSA SEC SUR APODACA NL,
2024-08-16,22:56:00,AV MEXICO PRIV INDUSTRIAL MEXICO  25 73457  100 20162     COLONIA  PARQUE INDUSTRIAL MEXICO APODACA NL,
2024-08-16,23:02:00,JAZMIN  604 AV  GIRASOL COL  HACIENDA LAS MARGARITAS,
2024-08-16,23:13:00,BEGONIA ORQUIDEA  BEGONIA 510    COLONIA  VALLE DE LAS FLORES APODACA NL,
2024-08-16,23:17:00,CARR A LAREDO PUENTE LIBRAMIENTO NOROESTE CARR A LAREDO     COLONIA  MUNICIPIO DE APODACA APODACA NL,
2024-08-17,00:19:00,PASEO CARTAGENA PASEO VIRREY DE VELAZCO  25 795550  100 199540  COLONIA    RINCONADA COLONIAL URBANO 9 APODACA NL,
2024-08-17,00:40:00,CLAVEL VIOLETA  CLAVEL 119  COLONIA  ARTEMIO TREVINO APODACA NL,
2024-08-17,00:55:00,ALAMO 349         COLONIA  ENRAMADA 7 APODACA NL,
2024-08-17,00:58:00,OMEGA POLIMMIA  OMEGA 406  COLONIA    SAN MIGUEL GOLONDRINAS 3 APODACA NL,
2024-08-17,01:00:00,POLIMMIA SELENE  SELENE 416         COLONIA  SAN MIGUEL GOLONDRINAS 4 APODACA NL,
2024-08-17,03:17:00,GERTRUDIS BOCANEGRA ENCINO  DEL ENCINO 220     COLONIA  ENRAMADA 3 APODACA NL,
2024-08-17,03:35:00,MISION DE SAN MIGUEL SAN JOAQUIN  SAN JOAQUIN 401    COLONIA  MISION DE SAN MIGUEL APODACA NL,
2024-08-17,03:39:00,AV ESTELARIS JUAN CABOT  25 797480  100 244200 AV ESTELAR 734    COLONIA  MISION DE FUNDADORES 2 APODACA NL,
2024-08-17,05:03:00,GASPAR CASTANO VALLE DE SANTO TOMAS    COLONIA  VALLE DE SAN MIGUEL 2 APODACA NL,
2024-08-17,05:29:00,NOGUERAL 129  COLONIA  HACIENDA LOS ENCINOS APODACA NL,
2024-08-17,05:29:00,HIDALGO PRIV CAMPECHE  CAMPECHE 218    COLONIA  NOVA APODACA APODACA NL,
2024-08-17,06:45:00,JUAREZ OTE MORELOS NTE    COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-17,08:06:00,ZARAGOZA 907      COLONIA  HUINALA APODACA NL,
2024-08-17,09:19:00,FELIPE ANGELES 116            COLONIA   MOISES SAENZ APODACA NL,
2024-08-17,09:45:00,OLIVO 1274     COLONIA  EBANOS 11 APODACA NL,
2024-08-17,10:00:00,GERTRUDIS BOCANEGRA DEL SENDERO       COLONIA   MUJERES ILUSTRES FOM 4 APODACA NL,
2024-08-17,11:20:00,HACIENDA SAN FRANCISCO BLVD CARLOS SALINAS DE GORTARI   COLONIA  EX HACIENDA SAN FRANCISCO 3 APODACA NL,
2024-08-17,11:40:00,NARANJO 822     COLONIA  EBANOS 9 APODACA NL,
2024-08-17,11:55:00,PEMEX 504   COLONIA  NUEVO MEZQUITAL APODACA NL,
2024-08-17,12:31:00,ANT CAM A AGUA FRIA MORELOS        COLONIA  AGUA FRIA APODACA NL,
2024-08-17,13:14:00,CARR AL AEROPUERTO AV MIGUEL ALEMAN     COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA,
2024-08-17,13:18:00,AV DE LA CONCORDIA CAM REAL MEZQUITAL SANTA ROSA  AV DE LA CONCORDIA 800   COLONIA  EBANOS 5 APODACA NL,
2024-08-17,13:59:00,PRIV RIO BRAVO 846     COLONIA  PUEBLO NUEVO 1 APODACA NL,
2024-08-17,14:15:00,CARR A HUINALA E KM 3 CARR APODACA JUAREZ PADRE   COLONIA  HUINALA APODACA NL,
2024-08-17,14:21:00,ROBLE 15     COLONIA  ARBOLEDAS DEL MEZQUITAL APODACA NL,
2024-08-17,15:53:00,AV GUAJILLO 743         COLONIA  EBANOS NORTE 4 APODACA NL,
2024-08-17,16:19:00,ESTARDO GUAJARDO MATAMOROS PTE   COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-17,17:39:00,ENCINO 208        COLONIA  ENRAMADA 3 APODACA NL,
2024-08-17,18:01:00,JUAREZ 848 PTE   COLONIA    RESIDENCIAL SAN FRANCISCO 2 APODACA NL,
2024-08-17,18:03:00,JESUS GONZALEZ ORTEGA 533          COLONIA    CASAS REALES APODACA NL,
2024-08-17,18:08:00,SAN JOAQUIN 401   COLONIA  MISION DE SAN MIGUEL APODACA NL,
2024-08-17,20:33:00,ANO INTERNACIONAL DE LA MUJER RAFAELA LOPEZ AGUADO       COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,
2024-08-17,21:06:00,OLIVO 1274      COLONIA  EBANOS 11 APODACA NL,
2024-08-17,21:31:00,AV ANDROMEDA AV GASODUCTO ANT CAM A SANTA ROSA  COLONIA    PRADOS DE SANTA ROSA APODACA NL,
2024-08-17,21:45:00,ACEZINTLE 161    COLONIA  PASEO DE LA LOMA 1 APODACA NL,
2024-08-17,22:45:00,JOSE JOAQUIN HERRERA MIGUEL BARRAGAN  MIGUEL BARRAGAN 113    COLONIA  JERONIMO TREVINO APODACA NL,
2024-08-18,00:02:00,ELIAS FLORES SUR GARZA GARCIA OTE       COLONIA  CENTRO DE APODACA APODACA NL,
2024-08-18,00:04:00,SANTA ROSALIA 431    COLONIA  SANTA FE 2 APODACA NL,
2024-08-18,00:09:00,EL SALVADOR GRAN BRETANA  EL SALVADOR 122    COLONIA  NUEVO AMANECER 1 APODACA NL,
2024-08-18,00:12:00,AV DE LAS FLORES MOSCU  25 756710  100 133100  MOSCU 824    COLONIA  PASEO DE LAS FLORES 1 APODACA NL,
2024-08-18,00:17:00,SIERRA PICACHOS SIERRA MADRE OCCIDENTAL  SIERRA PICACHOS 430  COLONIA  SANTA SOFIA APODACA NL,
2024-08-18,00:58:00,CJON DE LOS GONZALEZ DE LOS CASTRO  DE LOS CASTRO 100     COLONIA  PRIVADA ILTAMARINDO APODACA NL,
2024-08-18,01:33:00,HACIENDA DE LOS URIBE 0     COLONIA  REAL HACIENDA DE HUINALA APODACA NL,
2024-08-18,02:19:00,PINO NOBLE 1239      COLONIA  PRADOS DE LOS PINOS 1 APODACA NL,
2024-08-18,02:40:00,TORIBIO ORTEGA EUGENIO A BENAVIDES    COLONIA  MOISES SAENZ APODACA NL,
2024-08-18,03:07:00,HACIENDA LA JOYA HACIENDA SAN FRANCISCO VALLE VERDE  AV LA HACIENDA 402 4     COLONIA  HACIENDA DEL MEZQUITAL APODACA NL,
2024-08-18,03:29:00,AV ORQUIDEA TULIPAN VIOLETA  25 707920  100 156210        COLONIA  HACIENDA LAS MARGARITAS 10 APODACA NL,
2024-08-18,03:34:00,AV E MARTINEZ LARA CAM A LOS VIEJITOS  25 833970  100 233770  COLONIA  MILIMEX SANTA ROSA APODACA NL,
2024-08-18,03:50:00,CARR APODACA SANTA ROSA AV AMERICA     COLONIA  PARAJE SANTA ROSA SEC SUR APODACA NL,
2024-08-18,03:51:00,RIO ELBA RIO SALADO  RIO ELBA 1729     COLONIA  PUEBLO NUEVO 1 APODACA NL,
2024-08-18,03:55:00,AV ORQUIDEA TULIPAN VIOLETA  25 70775  100 15606  COLONIA  HACIENDA LAS MARGARITAS 10 APODACA NL,
2024-08-18,04:24:00,ANT CAM A AGUA FRIA MORELOS  COLONIA  AGUA FRIA APODACA NL,
2024-08-18,04:33:00,AV ORQUIDEA TULIPAN VIOLETA  25 70775  100 15606  COLONIA  HACIENDA LAS MARGARITAS 10 APODACA NL,
2024-08-18,04:52:00,ACACIA NISPERO  ACACIA 1003A         COLONIA  ARBOLEDAS DE SANTA ROSA 5 APODACA NL,
2024-08-18,06:08:00,BOSQUE DE CAOBA BOSQUE DE EUCALIPTOS  BOSQUE DE NOGALES 219  COLONIA    BOSQUES DE SAN MIGUEL 2 APODACA NL,
2024-08-18,06:26:00,CONSTITUCION CARR APODACA JUAREZ     COLONIA  HUINALA APODACA NL,
2024-08-18,07:41:00,ITURBIDE PACTO TRIGARANTE  25 795950  100 263540          COLONIA  INSURGENTES APODACA NL,
2024-08-18,08:12:00,AV PARQUE INDUSTRIAL MONTERREY 3A PONIENTE    COLONIA  PARQUE INDUSTRIAL MONTERREY APODACA NL,
2024-08-18,08:41:00,SAN MARINO 500      COLONIA  VALLE DE SAN ANDRES 4 APODACA NL,
2024-08-18,09:16:00,AUTOPISTA AL AEROPUERTO CARR HUINALA DULCES NOMBRES  COLONIA    PARQUE INDUSTRIAL AVANTE AEROPUERTO APODACA NL,
2024-08-18,10:13:00,CHIPRE ARGELIA    COLONIA  NUEVO AMANECER 1 APODACA NL,
2024-08-18,11:46:00,AV GASODUCTO MAGNOLIA  AV GASODUCTO 417  COLONIA  PRADOS DE SANTA ROSA APODACA NL,
2024-08-18,11:56:00,AV AFGANISTAN COSTA RICA  25 779170  100 255370   COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,
2024-08-18,12:50:00,ESTAMBUL 834       COLONIA  PASEO DE LAS FLORES 1 APODACA NL,
2024-08-18,14:15:00,FELIPE ANGELES 116  COLONIA  MOISES SAENZ APODACA NL,
2024-08-18,15:19:00,AV DE LA CONCORDIA 800 MUNICIPIO DE APODACA APODACA NL   https   maps app goo gl 62i7JbDikv7UCBhS7,
2024-08-18,16:58:00,AV,
2024-08-18,17:25:00,GERTRUDIS BOCANEGRA MANUELA MEDINA  25 765839  100 260573  GERTRUDIS BOCANEGRA 427    COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,
2024-08-18,17:27:00,JARDINES DE LA LUNA JARDINES DEL PINO  JARDINES DE LA LUNA 296  25 810080  100 260840     COLONIA  JARDINES DE MONTERREY 3 APODACA NL,
2024-08-18,17:30:00,CARR A MIGUEL ALEMAN F 54 KM 24 24    COLONIA  MUNICIPIO DE APODACA APODACA NL,
2024-08-18,18:03:00,JARDINES DE SAN ANDRES JARDIN DE LOS TULIPANES   COLONIA  JARDINES DE SAN ANDRES 2 APODACA NL,
2024-08-18,18:47:00,IMPERIOS 116         COLONIA  MILENIUM RESIDENCIAL APODACA NL,
2024-08-18,19:02:00,AV ANDROMEDA AV FRAMBOYAN         COLONIA  VALLE DE LOS NOGALES 1 APODACA NL,
2024-08-18,20:21:00,BLVD MILENIUM CARR AL AEROPUERTO     COLONIA  PARQUE INDUSTRIAL NEXXUS APODACA APODACA NL,
2024-08-18,20:25:00,AV JALISCO SALTILLO       COLONIA  NOVA APODACA APODACA NL,
2024-08-18,20:48:00,AV HECTOR CABALLERO 727        COLONIA  NORIA NORTE FOM 39 APODACA NL,
2024-08-18,22:00:00,AV ISIDORO SEPULVEDA MARTINEZ AV MIGUEL ALEMAN    COLONIA  MONTERREY PARQUE DE NEGOCIOS APODACA NL,
2024-08-18,22:19:00,AV JONAS GARCIA FELIX LOZANO        COLONIA  SANTA ROSA APODACA NL,
2024-08-18,22:51:00,AV ADOLFO LOPEZ MATEOS CJON LINEA DE GAS    COLONIA  MUNICIPIO DE SAN NICOLAS SAN NICOLAS DE LOS GARZA NL,
2024-08-18,23:45:00,FRANCISCANOS 506    COLONIA  EL CAMPANARIO APODACA NL,
2024-08-18,23:51:00,JARDINES DEL PINO 1801      COLONIA  BALCONES DEL NORTE 3 APODACA NL,
2024-08-19,00:04:00,PRIV ARANDAS 117     COLONIA  NORIA NORTE FOM 39 APODACA NL,
2024-08-19,00:07:00,URSA 418    COLONIA  CIUDAD NATURA APODACA NL,
2024-08-19,00:21:00,DAVID ALFARO SIQUEIROS 646A      COLONIA  MISION REAL 1 APODACA NL,
2024-08-19,01:00:00,HOJALATA 552      COLONIA  NUEVO MEZQUITAL APODACA NL,
2024-08-19,02:25:00,AV ANDROMEDA   O PRIMERA  Y CERDEÑA   COL NUEVO LAS PUENTES,
2024-08-19,06:21:00,HACIENDA CANTERAS 831    COLONIA  HACIENDA LAS MARGARITAS 11 APODACA NL,
2024-08-19,07:55:00,TALA 122    UBICACION   NORIA NORTE FOM 39 APODACA NL,
2024-08-19,08:28:00,JARDINES DE LA PRIMAVERA JARDINES DEL PINO          UBICACION   JARDINES DE MONTERREY 1 APODACA NL,
2024-08-19,09:02:00,AV,
2024-08-19,09:59:00,AV GASODUCTO MAGNOLIA  AV GASODUCTO 417        UBICACION   PRADOS DE SANTA ROSA APODACA NL,
2024-08-19,10:25:00,ESCOBEDO SUR GARZA GARCIA OTE GARZA GARCIA PTE       UBICACION   CENTRO DE APODACA APODACA NL,
2024-08-19,10:46:00,BOSQUE DE CAOBA 100          UBICACION   BOSQUES DE SAN MIGUEL 2 APODACA NL,
2024-08-19,11:04:00,AV HECTOR CABALLERO PRIV ARANDAS  25 735170  100 196170  PRIV ARANDAS 135      UBICACION     NORIA NORTE FOM 39 APODACA NL,
2024-08-19,11:32:00,MONGOLIA 543   MARRUECOS   COL PRADOS DE LA CIENEGUITA,
2024-08-19,11:55:00,MORELOS HIDALGO           UBICACION     AGUA FRIA APODACA NL,
2024-08-19,11:58:00,JARDINES DEL OLMO 277          UBICACION   JARDINES DE MONTERREY 1 APODACA NL,
2024-08-19,12:44:00,GARZA GARCIA PTE GUERRERO SUR          UBICACION   HOMERO SEPULVEDA APODACA NL,
2024-08-19,13:24:00,BOSQUE DE AMATES 130       UBICACION   BOSQUES DE SAN MIGUEL 1 APODACA NL,
2024-08-19,13:42:00,RAMIRO A VILLARREAL 451           UBICACION   VILLA SOL APODACA NL,
2024-08-19,15:11:00,AMALTEA 145         UBICACION   COSMOPOLIS APODACA NL,
2024-08-19,16:22:00,BUGAMBILIA 724            UBICACION   EBANOS 5 APODACA NL,
2024-08-19,16:27:00,GASPAR CASTANO RHODESIA DEL NORTE         UBICACION   LOMAS DEL PEDREGAL APODACA NL,
2024-08-19,17:07:00,AV RIO PILON CARR APODACA JUAREZ            UBICACION   PUEBLO NUEVO 4 APODACA NL,
2024-08-19,18:36:00,ANT CAM A AGUA FRIA NUEVA GOLONDRINAS      UBICACION     RESIDENCIAL APODACA 2 APODACA NL,
2024-08-19,19:44:00,N 9 412  COLONIA  METROPLEX 1 APODACA NL,
2024-08-19,20:07:00,ALAMO CANADIENSE AV 16 DE SEPTIEMBRE  AV 16 DE SEPTIEMBRE 214  COLONIA  LOS ALAMOS 1 APODACA NL,
2024-08-19,20:42:00,RHODESIA 236        COLONIA  LOMAS DEL PEDREGAL APODACA NL,
2024-08-19,21:58:00,RAMIRO A VILLARREAL 451        COLONIA  VILLA SOL APODACA NL,
2024-08-19,22:04:00,N 33 201     COLONIA  METROPLEX 2 APODACA NL,
2024-08-19,22:36:00,VIA DE LA LUZ 161    COLONIA  MISION DE LOS ANGELES APODACA NL,
2024-08-19,23:26:00,GORRION 215     COLONIA  SAN MIGUEL GOLONDRINAS 1 APODACA NL,
2024-08-19,23:30:00,AV CONCEPCION BARRAGAN MEZQUITE          COLONIA  ENRAMADA 5 APODACA NL,
2024-08-19,23:44:00,MATEO ALMANZA TOMAS URBINA  25 823807  100 260273  TOMAS URBINA 151  COLONIA  MOISES SAENZ APODACA NL,
2024-08-20,02:18:00,RUMANOS 209        COLONIA  ROBERTO ESPINOZA APODACA NL,
2024-08-20,06:54:00,BLVD NATURA CARR AGUA FRIA ZUAZUA CARR AGUAFRIA   COLONIA  CIUDAD NATURA APODACA NL,
2024-08-20,07:42:00,ENCELADO 223 COLONIA COSMOPOLIS APODACA NL    UBICACION   25 816542   100 246179,
2024-08-20,07:57:00,N 3 O PRIMERA  N 3 138 COLONIA METROPLEX 1 APODACA NL    UBICACION   25 788489  100 256018,
2024-08-20,08:37:00,LONDRES 506ª COLONIA PASEO DE LAS FLORES 1 APODACA NL    UBICACION   25 755691  100 135127,
2024-08-20,10:41:00,PORFIRIO DIAZ SUR 601 COLONIA CENTRO DE APODACA APODACA NL    UBICACION   25 776232    100 188163,
2024-08-20,10:47:00,AV ACAPULCO AV,
2024-08-20,12:52:00,SENA 743 COLONIA EBANOS NORTE 3 APODACA NL    UBICACION   25 792416   100 235447,
2024-08-20,12:56:00,LAT AV MIGUEL ALEMAN SAN FRANCISCO SUR  AV MIGUEL ALEMAN 615 COLONIA MODERNO APODACA 1 APODACA NL     UBICACION   25 778362   100 181598,
2024-08-20,13:08:00,LAUREL 605  Colonia  EBANOS 4 APODACA NL            UBICACION   25 783669  100 240677,
2024-08-20,14:02:00,O PRIMERA AV ESTELARIS  N 19 101 COLONIA METROPLEX 2 APODACA NL    UBICACION   25 796559   100 256640,
2024-08-20,15:07:00,PADUA 279 COLONIA PASEO DE LAS FLORES 3 APODACA NL    UBICACION   25 762456   100 138198,
2024-08-20,15:27:00,AV GIRASOL AZALEA COLONIA HACIENDA LAS MARGARITAS 5 APODACA NL    UBICACION   25 713392  100 156226,
2024-08-20,16:13:00,NT CAM A SANTO DOMINGO PRIV 3A  COLONIA GARCIA MIRELES APODACA NL    UBICACION   25 760178   100 244417,
2024-08-20,16:37:00,TLAXCALA 531 COLONIA NOVA APODACA APODACA NL    UBICACION   25 791098   100 182475,
2024-08-20,17:55:00,AV 7A AV TREBOLES COLONIA LOS TREBOLES APODACA NL    UBICACION   25 768966   100 151534,
2024-08-20,18:31:00,CERRO DEL OBISPADO 214 COLONIA CERRITOS DE AGUA FRIA APODACA NL    UBICACION   25 804390   100 152380,
2024-08-20,19:39:00,AV HECTOR CABALLERO RUBI              UBICACION   JOYAS DE HUINALA APODACA NL,
2024-08-20,20:46:00,CHOPIN 330      UBICACION   LOS ROBLES APODACA NL,
2024-08-20,21:04:00,SEPARADOR VALENTIN MARIANO RIVA PALACIO    UBICACION   VALLE DE HUINALA 3 APODACA NL,
2024-08-20,22:38:00,AV RIO PESQUERIA AV REAL DE SANTA ROSA       UBICACION   PASEOS DE SANTA ROSA 1 APODACA NL,
2024-08-21,00:50:00,LIBANO 509A      UBICACION   PASEO DE LAS FLORES 2 APODACA NL,
2024-08-21,01:17:00,RUBEN DARIO 2003             UBICACION   SANTA CECILIA 6 APODACA NL,
2024-08-21,01:44:00,JOSE GUADALUPE POSADA JOSE CLEMENTE OROZCO  141             UBICACION   LOS LIENZOS APODACA NL,
2024-08-21,03:07:00,AV ACAPULCO AV GOLONDRINAS       UBICACION   SAN MIGUEL GOLONDRINAS 1 APODACA NL,
2024-08-21,04:45:00,LEALTAD 402       UBICACION     BALCONES DEL NORTE 3 APODACA NL,
2024-08-21,05:39:00,DRACO 314        UBICACION   CIUDAD NATURA APODACA NL,
2024-08-21,06:02:00,BENJAMIN FRANKLIN 421      UBICACION   LOS ROBLES APODACA NL,
2024-08-21,06:49:00,ALCATRAZ AV GIRASOL  25 710280  100 158480  ALCATRAZ 537        UBICACION     HACIENDA LAS MARGARITAS 2 APODACA NL,
2024-08-21,06:54:00,AV ACAPULCO AV GIRASOL  25 714661  100 155727         UBICACION    HACIENDA LAS MARGARITAS 7 APODACA NL,
2024-08-21,08:44:00,ALAMO AV GASODUCTO  25 797240  100 229250    COLONIA  PRADOS DE SANTA ROSA APODACA NL,
2024-08-21,09:25:00,CARR HUINALA DULCES NOMBRES AV SAN BENITO    COLONIA  SAN BENITO APODACA NL,
2024-08-21,10:36:00,MONTE URALES 411      COLONIA  TRIANA SEC PALMAS APODACA NL,
2024-08-21,10:59:00,FRANCISCO NARANJO 106    COLONIA  VALLE DE HUINALA 3 APODACA NL,
2024-08-21,12:10:00,AV MIGUEL ALEMAN AV ISIDORO SEPULVEDA MARTINEZ    COLONIA  MONTERREY PARQUE DE NEGOCIOS APODACA NL,
2024-08-21,13:49:00,AV MIGUEL ALEMAN AV INDUSTRIAS  COLONIA  PARQUE KRONOS APODACA APODACA NL,
2024-08-21,13:50:00,BLVD GARZA PONCE VIALIDAD MUNICIPAL  25 792952  100 2111912     COLONIA    EX HACIENDA SANTA ROSA APODACA NL,
2024-08-21,15:16:00,AV AFGANISTAN ESTACIONAMIENTO SORIANA FRESNOS      COLONIA  PRADERAS 2 APODACA NL,
2024-08-21,15:19:00,AUTOPISTA AL AEROPUERTO CARR HUINALA DULCES NOMBRES  COLONIA  PASEO DE LAS FLORES 1 APODACA NL,
2024-08-21,15:29:00,PETUNIAS AV JARDINES DE SAN ANDRES  PETUNIA 200  COLONIA  JARDINES DE SAN ANDRES 1 APODACA NL,
2024-08-21,15:38:00,ANO INTERNACIONAL DE LA MUJER CATALINA GONZALEZ  CATALINA GONZALEZ 201  COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,
2024-08-21,15:41:00,PADRE MIER SUR LAT AV MIGUEL ALEMAN       COLONIA  MODERNO APODACA 1 APODACA NL,
